materialSampleID,principalInvestigator,locality,phylum,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,georeferenceProtocol,yearCollected,monthCollected,dayCollected,genus,species,permitInformation,basisOfIdentification,country,lifeStage,sex,geneticTissueType,stateProvince,island,islandGroup,establishmentMeans,habitat,microHabitat,substratum,minimumDepthInMeters,maximumDepthInMeters,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,associatedTaxa,wormsID,weight,length,class,order,family,subSpecies,vernacularName,taxonRemarks,sampleOwnerInstitutionCode,fundingSource,occurrenceID,catalogNumber,associatedSequences,recordedBy,identifiedBy,yearIdentified,monthIdentified,dayIdentified,preservative,samplingProtocol,plateID,wellID,extractionID,previousTissueID,tissueStorageID,associatedMedia,associatedReferences,previousIdentifications,occurrenceRemarks,fieldNotes,eventRemarks,bcid
233,Cynthia Riginos,GBR,Chordata,-23.45505,151.9236167,,GPS,2008,19,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,11,11,,,,277145,,,,,,,,,UQ,ARC_DP0878306,233,,JF718120,Treml/Riginos,Treml/Riginos,2008,19,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep""",,,,,ark:/21547/qI2233
226,Cynthia Riginos,GBR,Chordata,-23.45505,151.9236167,,GPS,2008,19,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,11,11,,,,277145,,,,,,,,,UQ,ARC_DP0878306,226,,"""JF717982; JF718113""",Treml/Riginos,Treml/Riginos,2008,19,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,no full body,ark:/21547/qI2226
234,Cynthia Riginos,GBR,Chordata,-23.45505,151.9236167,,GPS,2008,19,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,11,11,,,,277145,,,,,,,,,UQ,ARC_DP0878306,234,,"""JF717987; JF718121""",Treml/Riginos,Treml/Riginos,2008,19,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x",,,,,ark:/21547/qI2234
3896,Cynthia Riginos,Kavieng,Chordata,-2.58,150.7702667,,"""Google Earth, not 100% sure of reef patch location""",2011,11,27,Pomacentrus,coelestis,research visa no. 10350008304; Dept Env & Conservation/Nat Research Institute,Morphology,Papua New Guinea,adult,,,New Ireland Province,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3896,,KJ779188,Keyse,Keyse,2011,11,27,DMSO,muscle and frame,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23896
3899,Cynthia Riginos,Kavieng,Chordata,-2.58,150.7702667,,"""Google Earth, not 100% sure of reef patch location""",2011,11,27,Pomacentrus,coelestis,research visa no. 10350008304; Dept Env & Conservation/Nat Research Institute,Morphology,Papua New Guinea,adult,,,New Ireland Province,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3899,,KJ779191,Keyse,Keyse,2011,11,27,DMSO,muscle and frame,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23899
3872,Cynthia Riginos,Kavieng,Chordata,-2.58,150.7702667,,"""Google Earth, not 100% sure of reef patch location""",2011,11,25,Pomacentrus,coelestis,research visa no. 10350008304; Dept Env & Conservation/Nat Research Institute,Morphology,Papua New Guinea,adult,,,New Ireland Province,,,,,,,3,3,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3872,,KJ779181,Keyse,Keyse,2011,11,25,DMSO & 40% alcohol,muscle and frame,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23872
3891,Cynthia Riginos,Kavieng,Chordata,-2.58,150.7702667,,"""Google Earth, not 100% sure of reef patch location""",2011,11,27,Pomacentrus,coelestis,research visa no. 10350008304; Dept Env & Conservation/Nat Research Institute,Morphology,Papua New Guinea,adult,,,New Ireland Province,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3891,,KJ779185,Keyse,Keyse,2011,11,27,DMSO,muscle and frame,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23891
3898,Cynthia Riginos,Kavieng,Chordata,-2.58,150.7702667,,"""Google Earth, not 100% sure of reef patch location""",2011,11,27,Pomacentrus,coelestis,research visa no. 10350008304; Dept Env & Conservation/Nat Research Institute,Morphology,Papua New Guinea,adult,,,New Ireland Province,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3898,,KJ779190,Keyse,Keyse,2011,11,27,DMSO,muscle and frame,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23898
3892,Cynthia Riginos,Kavieng,Chordata,-2.58,150.7702667,,"""Google Earth, not 100% sure of reef patch location""",2011,11,27,Pomacentrus,coelestis,research visa no. 10350008304; Dept Env & Conservation/Nat Research Institute,Morphology,Papua New Guinea,adult,,,New Ireland Province,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3892,,KJ779186,Keyse,Keyse,2011,11,27,DMSO,muscle and frame,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23892
3893,Cynthia Riginos,Kavieng,Chordata,-2.58,150.7702667,,"""Google Earth, not 100% sure of reef patch location""",2011,11,27,Pomacentrus,coelestis,research visa no. 10350008304; Dept Env & Conservation/Nat Research Institute,Morphology,Papua New Guinea,adult,,,New Ireland Province,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3893,,KJ779187,Keyse,Keyse,2011,11,27,DMSO,muscle and frame,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23893
3871,Cynthia Riginos,Kavieng,Chordata,-2.58,150.7702667,,"""Google Earth, not 100% sure of reef patch location""",2011,11,25,Pomacentrus,coelestis,research visa no. 10350008304; Dept Env & Conservation/Nat Research Institute,Morphology,Papua New Guinea,adult,,,New Ireland Province,,,,,,,3,3,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3871,,KJ779180,Keyse,Keyse,2011,11,25,DMSO & 40% alcohol,muscle and frame,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23871
3875,Cynthia Riginos,Kavieng,Chordata,-2.58,150.7702667,,"""Google Earth, not 100% sure of reef patch location""",2011,11,25,Pomacentrus,coelestis,research visa no. 10350008304; Dept Env & Conservation/Nat Research Institute,Morphology,Papua New Guinea,adult,,,New Ireland Province,,,,,,,3,3,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3875,,KJ779184,Keyse,Keyse,2011,11,25,DMSO & 40% alcohol,muscle and frame,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23875
3868,Cynthia Riginos,Kavieng,Chordata,-2.58,150.7702667,,"""Google Earth, not 100% sure of reef patch location""",2011,11,25,Pomacentrus,coelestis,research visa no. 10350008304; Dept Env & Conservation/Nat Research Institute,Morphology,Papua New Guinea,adult,,,New Ireland Province,,,,,,,3,3,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3868,,KJ779177,Keyse,Keyse,2011,11,25,DMSO & 40% alcohol,muscle and frame,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23868
3873,Cynthia Riginos,Kavieng,Chordata,-2.58,150.7702667,,"""Google Earth, not 100% sure of reef patch location""",2011,11,25,Pomacentrus,coelestis,research visa no. 10350008304; Dept Env & Conservation/Nat Research Institute,Morphology,Papua New Guinea,adult,,,New Ireland Province,,,,,,,3,3,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3873,,KJ779182,Keyse,Keyse,2011,11,25,DMSO & 40% alcohol,muscle and frame,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23873
3874,Cynthia Riginos,Kavieng,Chordata,-2.58,150.7702667,,"""Google Earth, not 100% sure of reef patch location""",2011,11,25,Pomacentrus,coelestis,research visa no. 10350008304; Dept Env & Conservation/Nat Research Institute,Morphology,Papua New Guinea,adult,,,New Ireland Province,,,,,,,3,3,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3874,,KJ779183,Keyse,Keyse,2011,11,25,DMSO & 40% alcohol,muscle and frame,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23874
3867,Cynthia Riginos,Kavieng,Chordata,-2.58,150.7702667,,"""Google Earth, not 100% sure of reef patch location""",2011,11,25,Pomacentrus,coelestis,research visa no. 10350008304; Dept Env & Conservation/Nat Research Institute,Morphology,Papua New Guinea,adult,,,New Ireland Province,,,,,,,3,3,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3867,,KJ779176,Keyse,Keyse,2011,11,25,DMSO & 40% alcohol,muscle and frame,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23867
3869,Cynthia Riginos,Kavieng,Chordata,-2.58,150.7702667,,"""Google Earth, not 100% sure of reef patch location""",2011,11,25,Pomacentrus,coelestis,research visa no. 10350008304; Dept Env & Conservation/Nat Research Institute,Morphology,Papua New Guinea,adult,,,New Ireland Province,,,,,,,3,3,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3869,,KJ779178,Keyse,Keyse,2011,11,25,DMSO & 40% alcohol,muscle and frame,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23869
3870,Cynthia Riginos,Kavieng,Chordata,-2.58,150.7702667,,"""Google Earth, not 100% sure of reef patch location""",2011,11,25,Pomacentrus,coelestis,research visa no. 10350008304; Dept Env & Conservation/Nat Research Institute,Morphology,Papua New Guinea,adult,,,New Ireland Province,,,,,,,3,3,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3870,,KJ779179,Keyse,Keyse,2011,11,25,DMSO & 40% alcohol,muscle and frame,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23870
3866,Cynthia Riginos,Kavieng,Chordata,-2.58,150.7702667,,"""Google Earth, not 100% sure of reef patch location""",2011,11,25,Pomacentrus,coelestis,research visa no. 10350008304; Dept Env & Conservation/Nat Research Institute,Morphology,Papua New Guinea,adult,,,New Ireland Province,,,,,,,3,3,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3866,,KJ779175,Keyse,Keyse,2011,11,25,DMSO & 40% alcohol,muscle and frame,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23866
3897,Cynthia Riginos,Kavieng,Chordata,-2.58,150.7702667,,"""Google Earth, not 100% sure of reef patch location""",2011,11,27,Pomacentrus,coelestis,research visa no. 10350008304; Dept Env & Conservation/Nat Research Institute,Morphology,Papua New Guinea,adult,,,New Ireland Province,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3897,,KJ779189,Keyse,Keyse,2011,11,27,DMSO,muscle and frame,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23897
KN14,Shang-Yin Liu,"Kominato, Chiba, Japan",Chordata,35.116398,140.194795,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2KN14
KN04,Shang-Yin Liu,"Kominato, Chiba, Japan",Chordata,35.116398,140.194795,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2KN04
KN20,Shang-Yin Liu,"Kominato, Chiba, Japan",Chordata,35.116398,140.194795,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2KN20
KN01,Shang-Yin Liu,"Kominato, Chiba, Japan",Chordata,35.116398,140.194795,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2KN01
KN21,Shang-Yin Liu,"Kominato, Chiba, Japan",Chordata,35.116398,140.194795,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2KN21
KN10,Shang-Yin Liu,"Kominato, Chiba, Japan",Chordata,35.116398,140.194795,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2KN10
KN06,Shang-Yin Liu,"Kominato, Chiba, Japan",Chordata,35.116398,140.194795,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2KN06
KN05,Shang-Yin Liu,"Kominato, Chiba, Japan",Chordata,35.116398,140.194795,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2KN05
KN03,Shang-Yin Liu,"Kominato, Chiba, Japan",Chordata,35.116398,140.194795,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2KN03
KN08,Shang-Yin Liu,"Kominato, Chiba, Japan",Chordata,35.116398,140.194795,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2KN08
KN07,Shang-Yin Liu,"Kominato, Chiba, Japan",Chordata,35.116398,140.194795,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2KN07
KN13,Shang-Yin Liu,"Kominato, Chiba, Japan",Chordata,35.116398,140.194795,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2KN13
3233,Cynthia Riginos,Lautem,Chordata,-8.41,127.32,,"""Google Earth, rough area, not 100% sure of reef location""",2011,7,25,Pomacentrus,coelestis,"""Minist?rio da Aquicultura e Pescas, Direc??o Nacional de Pescas e Aquicultura (authorised by A Fernandes, L Fontes, J Freitas; guia de marssa: 502/DNPA/VIII/10 and 452/DNPA/VII/11). Export of samples was authorised by the Departmento de Quarentena das Pescas (export permit: 162/FQ006/EXP./DNQB/VII/2011)""",Morphology,Timor L'este,adult,,,Timor Leste,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3233,,KJ779372,Liggins,Liggins,2011,7,25,,whole specimen,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,whole fish in vial,ark:/21547/qR23233
3243,Cynthia Riginos,Lautem,Chordata,-8.41,127.32,,"""Google Earth, rough area, not 100% sure of reef location""",2011,7,25,Pomacentrus,coelestis,"""Minist?rio da Aquicultura e Pescas, Direc??o Nacional de Pescas e Aquicultura (authorised by A Fernandes, L Fontes, J Freitas; guia de marssa: 502/DNPA/VIII/10 and 452/DNPA/VII/11). Export of samples was authorised by the Departmento de Quarentena das Pescas (export permit: 162/FQ006/EXP./DNQB/VII/2011)""",Morphology,Timor L'este,adult,,,Timor Leste,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3243,,KJ779374,Liggins,Liggins,2011,7,25,,whole specimen,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,whole fish in vial,ark:/21547/qR23243
3244,Cynthia Riginos,Lautem,Chordata,-8.41,127.32,,"""Google Earth, rough area, not 100% sure of reef location""",2011,7,25,Pomacentrus,coelestis,"""Minist?rio da Aquicultura e Pescas, Direc??o Nacional de Pescas e Aquicultura (authorised by A Fernandes, L Fontes, J Freitas; guia de marssa: 502/DNPA/VIII/10 and 452/DNPA/VII/11). Export of samples was authorised by the Departmento de Quarentena das Pescas (export permit: 162/FQ006/EXP./DNQB/VII/2011)""",Morphology,Timor L'este,adult,,,Timor Leste,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3244,,KJ779375,Liggins,Liggins,2011,7,25,,whole specimen,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,whole fish in vial,ark:/21547/qR23244
3232,Cynthia Riginos,Lautem,Chordata,-8.41,127.32,,"""Google Earth, rough area, not 100% sure of reef location""",2011,7,25,Pomacentrus,coelestis,"""Minist?rio da Aquicultura e Pescas, Direc??o Nacional de Pescas e Aquicultura (authorised by A Fernandes, L Fontes, J Freitas; guia de marssa: 502/DNPA/VIII/10 and 452/DNPA/VII/11). Export of samples was authorised by the Departmento de Quarentena das Pescas (export permit: 162/FQ006/EXP./DNQB/VII/2011)""",Morphology,Timor L'este,adult,,,Timor Leste,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3232,,KJ779371,Liggins,Liggins,2011,7,25,,whole specimen,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,whole fish in vial,ark:/21547/qR23232
3241,Cynthia Riginos,Lautem,Chordata,-8.41,127.32,,"""Google Earth, rough area, not 100% sure of reef location""",2011,7,25,Pomacentrus,coelestis,"""Minist?rio da Aquicultura e Pescas, Direc??o Nacional de Pescas e Aquicultura (authorised by A Fernandes, L Fontes, J Freitas; guia de marssa: 502/DNPA/VIII/10 and 452/DNPA/VII/11). Export of samples was authorised by the Departmento de Quarentena das Pescas (export permit: 162/FQ006/EXP./DNQB/VII/2011)""",Morphology,Timor L'este,adult,,,Timor Leste,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3241,,KJ779373,Liggins,Liggins,2011,7,25,,whole specimen,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,whole fish in vial,ark:/21547/qR23241
3248,Cynthia Riginos,Lautem,Chordata,-8.41,127.32,,"""Google Earth, rough area, not 100% sure of reef location""",2011,7,25,Pomacentrus,coelestis,"""Minist?rio da Aquicultura e Pescas, Direc??o Nacional de Pescas e Aquicultura (authorised by A Fernandes, L Fontes, J Freitas; guia de marssa: 502/DNPA/VIII/10 and 452/DNPA/VII/11). Export of samples was authorised by the Departmento de Quarentena das Pescas (export permit: 162/FQ006/EXP./DNQB/VII/2011)""",Morphology,Timor L'este,adult,,,Timor Leste,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3248,,KJ779376,Liggins,Liggins,2011,7,25,,whole specimen,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23248
465,Cynthia Riginos,Lihou Reef,Chordata,-17.11623333,151.9989,,GPS,2008,12,15,Pomacentrus,coelestis,"""AU-COM2008042; Australian Government""",Morphology,Australia,adult,,,Coral Sea,,,,,,,10,10,,,,277145,,,,,,,,,UQ,ARC_DP0878306,465,,"""JF717999; JF718101; """,Treml,Treml,2008,12,15,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,positive ID,ark:/21547/qI2465
464,Cynthia Riginos,Lihou Reef,Chordata,-17.11623333,151.9989,,GPS,2008,12,15,Pomacentrus,coelestis,"""AU-COM2008042; Australian Government""",Morphology,Australia,adult,,,Coral Sea,,,,,,,10,10,,,,277145,,,,,,,,,UQ,ARC_DP0878306,464,,"""JF717998; JF718100; """,Treml,Treml,2008,12,15,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,positive ID,ark:/21547/qI2464
462,Cynthia Riginos,Lihou Reef,Chordata,-17.11623333,151.9989,,GPS,2008,12,15,Pomacentrus,coelestis,"""AU-COM2008042; Australian Government""",Morphology,Australia,adult,,,Coral Sea,,,,,,,10,10,,,,277145,,,,,,,,,UQ,ARC_DP0878306,462,,"""JF717996; JF718098; """,Treml,Treml,2008,12,15,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,positive ID,ark:/21547/qI2462
460,Cynthia Riginos,Lihou Reef,Chordata,-17.11623333,151.9989,,GPS,2008,12,15,Pomacentrus,coelestis,"""AU-COM2008042; Australian Government""",Morphology,Australia,adult,,,Coral Sea,,,,,,,10,10,,,,277145,,,,,,,,,UQ,ARC_DP0878306,460,,"""JF717994; JF718096; """,Treml,Treml,2008,12,15,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,positive ID,ark:/21547/qI2460
459,Cynthia Riginos,Lihou Reef,Chordata,-17.11623333,151.9989,,GPS,2008,12,15,Pomacentrus,coelestis,"""AU-COM2008042; Australian Government""",Morphology,Australia,adult,,,Coral Sea,,,,,,,10,10,,,,277145,,,,,,,,,UQ,ARC_DP0878306,459,,"""JF717993; JF718095; """,Treml,Treml,2008,12,15,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,positive ID,ark:/21547/qI2459
458,Cynthia Riginos,Lihou Reef,Chordata,-17.11623333,151.9989,,GPS,2008,12,15,Pomacentrus,coelestis,"""AU-COM2008042; Australian Government""",Morphology,Australia,adult,,,Coral Sea,,,,,,,10,10,,,,277145,,,,,,,,,UQ,ARC_DP0878306,458,,"""JF717992; JF718094; """,Treml,Treml,2008,12,15,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,positive ID,ark:/21547/qI2458
466,Cynthia Riginos,Lihou Reef,Chordata,-17.11623333,151.9989,,GPS,2008,12,15,Pomacentrus,coelestis,"""AU-COM2008042; Australian Government""",Morphology,Australia,adult,,,Coral Sea,,,,,,,10,10,,,,277145,,,,,,,,,UQ,ARC_DP0878306,466,,"""JF718000; JF718102; """,Treml,Treml,2008,12,15,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,positive ID,ark:/21547/qI2466
463,Cynthia Riginos,Lihou Reef,Chordata,-17.11623333,151.9989,,GPS,2008,12,15,Pomacentrus,coelestis,"""AU-COM2008042; Australian Government""",Morphology,Australia,adult,,,Coral Sea,,,,,,,10,10,,,,277145,,,,,,,,,UQ,ARC_DP0878306,463,,"""JF717997; JF718099; """,Treml,Treml,2008,12,15,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,positive ID,ark:/21547/qI2463
461,Cynthia Riginos,Lihou Reef,Chordata,-17.11623333,151.9989,,GPS,2008,12,15,Pomacentrus,coelestis,"""AU-COM2008042; Australian Government""",Morphology,Australia,adult,,,Coral Sea,,,,,,,10,10,,,,277145,,,,,,,,,UQ,ARC_DP0878306,461,,"""JF717995; JF718097; """,Treml,Treml,2008,12,15,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,positive ID,ark:/21547/qI2461
467,Cynthia Riginos,Lihou Reef,Chordata,-17.11623333,151.9989,,GPS,2008,12,15,Pomacentrus,coelestis,"""AU-COM2008042; Australian Government""",Morphology,Australia,adult,,,Coral Sea,,,,,,,10,10,,,,277145,,,,,,,,,UQ,ARC_DP0878306,467,,"""JF718001; JF718103; """,Treml,Treml,2008,12,15,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,positive ID,ark:/21547/qI2467
HN13,Shang-Yin Liu,"Luhuitou, Hainan Island, China",Chordata,18.212638,109.474039,500M,google earth,2006,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qM2HN13
